"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ISL","CPI","TOT","IDX2015","Q","2013-Q2",96.27685,
"ISL","CPI","TOT","IDX2015","Q","2013-Q3",96.68162,
"ISL","CPI","TOT","IDX2015","Q","2013-Q4",97.41098,
"ISL","CPI","TOT","IDX2015","Q","2014-Q1",97.67833,
"ISL","CPI","TOT","IDX2015","Q","2014-Q2",98.52334,
"ISL","CPI","TOT","IDX2015","Q","2014-Q3",98.73718,
"ISL","CPI","TOT","IDX2015","Q","2014-Q4",98.63387,
"ISL","CPI","TOT","IDX2015","Q","2015-Q1",98.72462,
"ISL","CPI","TOT","IDX2015","Q","2015-Q2",100.0365,
"ISL","CPI","TOT","IDX2015","Q","2015-Q3",100.6913,
"ISL","CPI","TOT","IDX2015","Q","2015-Q4",100.5475,
"ISL","CPI","TOT","IDX2015","Q","2016-Q1",100.64,
"ISL","CPI","TOT","IDX2015","Q","2016-Q2",101.6597,
"ISL","CPI","TOT","IDX2015","Q","2016-Q3",102.01,
"ISL","CPI","TOT","IDX2015","Q","2016-Q4",102.478,
"ISL","CPI","TOT","IDX2015","Q","2017-Q1",102.4847,
"ISL","CPI","TOT","IDX2015","Q","2017-Q2",103.4283,
"ISL","CPI","TOT","IDX2015","Q","2017-Q3",103.6902,
"ISL","CPI","TOT","IDX2015","Q","2017-Q4",104.3457,
"ISL","CPI","TOT","IDX2015","Q","2018-Q1",105.0009,
"ISL","CPI","TOT","IDX2015","Q","2018-Q2",105.8009,
"ISL","CPI","TOT","IDX2015","Q","2018-Q3",106.4809,
"ISL","CPI","TOT","IDX2015","Q","2018-Q4",107.7722,
"ISL","CPI","TOT","IDX2015","Q","2019-Q1",108.2566,
"ISL","CPI","TOT","IDX2015","Q","2019-Q2",109.401,
"ISL","CPI","TOT","IDX2015","Q","2019-Q3",109.7537,
"ISL","CPI","TOT","IDX2015","Q","2019-Q4",110.4545,
"ISL","CPI","TOT","IDX2015","Q","2020-Q1",110.5187,
"ISL","CPI","TOT","IDX2015","Q","2020-Q2",112.1338,
"ISL","CPI","TOT","IDX2015","Q","2020-Q3",113.312,
"ISL","CPI","TOT","IDX2015","Q","2020-Q4",114.3714,
"ISL","CPI","TOT","IDX2015","Q","2021-Q1",115.1928,
"ISL","CPI","TOT","IDX2015","Q","2021-Q2",117.0812,
"ISL","CPI","TOT","IDX2015","Q","2021-Q3",118.179,
"ISL","CPI","TOT","IDX2015","Q","2021-Q4",119.8969,
"IRL","CPI","TOT","IDX2015","Q","2000-Q1",72.82997,
"IRL","CPI","TOT","IDX2015","Q","2000-Q2",74.42479,
"IRL","CPI","TOT","IDX2015","Q","2000-Q3",75.52122,
"IRL","CPI","TOT","IDX2015","Q","2000-Q4",76.55121,
"IRL","CPI","TOT","IDX2015","Q","2001-Q1",76.71734,
"IRL","CPI","TOT","IDX2015","Q","2001-Q2",78.51151,
"IRL","CPI","TOT","IDX2015","Q","2001-Q3",79.00989,
"IRL","CPI","TOT","IDX2015","Q","2001-Q4",79.67439,
"IRL","CPI","TOT","IDX2015","Q","2002-Q1",80.40535,
"IRL","CPI","TOT","IDX2015","Q","2002-Q2",82.09985,
"IRL","CPI","TOT","IDX2015","Q","2002-Q3",82.39887,
"IRL","CPI","TOT","IDX2015","Q","2002-Q4",83.49531,
"IRL","CPI","TOT","IDX2015","Q","2003-Q1",84.35917,
"IRL","CPI","TOT","IDX2015","Q","2003-Q2",85.1898,
"IRL","CPI","TOT","IDX2015","Q","2003-Q3",84.99045,
"IRL","CPI","TOT","IDX2015","Q","2003-Q4",85.3227,
"IRL","CPI","TOT","IDX2015","Q","2004-Q1",85.72141,
"IRL","CPI","TOT","IDX2015","Q","2004-Q2",86.71816,
"IRL","CPI","TOT","IDX2015","Q","2004-Q3",87.21655,
"IRL","CPI","TOT","IDX2015","Q","2004-Q4",87.6817,
"IRL","CPI","TOT","IDX2015","Q","2005-Q1",87.61525,
"IRL","CPI","TOT","IDX2015","Q","2005-Q2",88.71169,
"IRL","CPI","TOT","IDX2015","Q","2005-Q3",89.44264,
"IRL","CPI","TOT","IDX2015","Q","2005-Q4",90.00748,
"IRL","CPI","TOT","IDX2015","Q","2006-Q1",90.40618,
"IRL","CPI","TOT","IDX2015","Q","2006-Q2",92.1339,
"IRL","CPI","TOT","IDX2015","Q","2006-Q3",93.23033,
"IRL","CPI","TOT","IDX2015","Q","2006-Q4",93.99451,
"IRL","CPI","TOT","IDX2015","Q","2007-Q1",94.95805,
"IRL","CPI","TOT","IDX2015","Q","2007-Q2",96.71899,
"IRL","CPI","TOT","IDX2015","Q","2007-Q3",97.64931,
"IRL","CPI","TOT","IDX2015","Q","2007-Q4",98.54639,
"IRL","CPI","TOT","IDX2015","Q","2008-Q1",99.44347,
"IRL","CPI","TOT","IDX2015","Q","2008-Q2",101.2044,
"IRL","CPI","TOT","IDX2015","Q","2008-Q3",101.9354,
"IRL","CPI","TOT","IDX2015","Q","2008-Q4",101.0383,
"IRL","CPI","TOT","IDX2015","Q","2009-Q1",97.98156,
"IRL","CPI","TOT","IDX2015","Q","2009-Q2",96.65254,
"IRL","CPI","TOT","IDX2015","Q","2009-Q3",95.68901,
"IRL","CPI","TOT","IDX2015","Q","2009-Q4",95.22385,
"IRL","CPI","TOT","IDX2015","Q","2010-Q1",94.65903,
"IRL","CPI","TOT","IDX2015","Q","2010-Q2",95.38998,
"IRL","CPI","TOT","IDX2015","Q","2010-Q3",95.88836,
"IRL","CPI","TOT","IDX2015","Q","2010-Q4",96.05449,
"IRL","CPI","TOT","IDX2015","Q","2011-Q1",96.78545,
"IRL","CPI","TOT","IDX2015","Q","2011-Q2",98.08124,
"IRL","CPI","TOT","IDX2015","Q","2011-Q3",98.21413,
"IRL","CPI","TOT","IDX2015","Q","2011-Q4",98.67929,
"IRL","CPI","TOT","IDX2015","Q","2012-Q1",98.91187,
"IRL","CPI","TOT","IDX2015","Q","2012-Q2",99.80895,
"IRL","CPI","TOT","IDX2015","Q","2012-Q3",99.94186,
"IRL","CPI","TOT","IDX2015","Q","2012-Q4",99.7425,
"IRL","CPI","TOT","IDX2015","Q","2013-Q1",99.84218,
"IRL","CPI","TOT","IDX2015","Q","2013-Q2",100.3406,
"IRL","CPI","TOT","IDX2015","Q","2013-Q3",100.3073,
"IRL","CPI","TOT","IDX2015","Q","2013-Q4",99.94186,
"IRL","CPI","TOT","IDX2015","Q","2014-Q1",99.94186,
"IRL","CPI","TOT","IDX2015","Q","2014-Q2",100.6728,
"IRL","CPI","TOT","IDX2015","Q","2014-Q3",100.6064,
"IRL","CPI","TOT","IDX2015","Q","2014-Q4",99.94186,
"IRL","CPI","TOT","IDX2015","Q","2015-Q1",99.37702,
"IRL","CPI","TOT","IDX2015","Q","2015-Q2",100.3073,
"IRL","CPI","TOT","IDX2015","Q","2015-Q3",100.4735,
"IRL","CPI","TOT","IDX2015","Q","2015-Q4",99.84218,
"IRL","CPI","TOT","IDX2015","Q","2016-Q1",99.27735,
"IRL","CPI","TOT","IDX2015","Q","2016-Q2",100.4402,
"IRL","CPI","TOT","IDX2015","Q","2016-Q3",100.6064,
"IRL","CPI","TOT","IDX2015","Q","2016-Q4",99.70928,
"IRL","CPI","TOT","IDX2015","Q","2017-Q1",99.77573,
"IRL","CPI","TOT","IDX2015","Q","2017-Q2",100.6728,
"IRL","CPI","TOT","IDX2015","Q","2017-Q3",100.7393,
"IRL","CPI","TOT","IDX2015","Q","2017-Q4",100.2077,
"IRL","CPI","TOT","IDX2015","Q","2018-Q1",100.0748,
"IRL","CPI","TOT","IDX2015","Q","2018-Q2",100.8057,
"IRL","CPI","TOT","IDX2015","Q","2018-Q3",101.5367,
"IRL","CPI","TOT","IDX2015","Q","2018-Q4",100.9386,
"IRL","CPI","TOT","IDX2015","Q","2019-Q1",100.8722,
"IRL","CPI","TOT","IDX2015","Q","2019-Q2",102.0683,
"IRL","CPI","TOT","IDX2015","Q","2019-Q3",102.2344,
"IRL","CPI","TOT","IDX2015","Q","2019-Q4",101.9686,
"IRL","CPI","TOT","IDX2015","Q","2020-Q1",101.9022,
"IRL","CPI","TOT","IDX2015","Q","2020-Q2",101.736,
"IRL","CPI","TOT","IDX2015","Q","2020-Q3",101.3705,
"IRL","CPI","TOT","IDX2015","Q","2020-Q4",100.7725,
"IRL","CPI","TOT","IDX2015","Q","2021-Q1",101.7028,
"IRL","CPI","TOT","IDX2015","Q","2021-Q2",103.1979,
"IRL","CPI","TOT","IDX2015","Q","2021-Q3",104.3276,
"IRL","CPI","TOT","IDX2015","Q","2021-Q4",106.1218,
"ITA","CPI","TOT","IDX2015","Q","2000-Q1",74.30327,
"ITA","CPI","TOT","IDX2015","Q","2000-Q2",74.83559,
"ITA","CPI","TOT","IDX2015","Q","2000-Q3",75.27919,
"ITA","CPI","TOT","IDX2015","Q","2000-Q4",75.81152,
"ITA","CPI","TOT","IDX2015","Q","2001-Q1",76.45473,
"ITA","CPI","TOT","IDX2015","Q","2001-Q2",77.12014,
"ITA","CPI","TOT","IDX2015","Q","2001-Q3",77.3863,
"ITA","CPI","TOT","IDX2015","Q","2001-Q4",77.63028,
"ITA","CPI","TOT","IDX2015","Q","2002-Q1",78.29568,
"ITA","CPI","TOT","IDX2015","Q","2002-Q2",78.87237,
"ITA","CPI","TOT","IDX2015","Q","2002-Q3",79.24943,
"ITA","CPI","TOT","IDX2015","Q","2002-Q4",79.78175,
"ITA","CPI","TOT","IDX2015","Q","2003-Q1",80.42497,
"ITA","CPI","TOT","IDX2015","Q","2003-Q2",81.00166,
"ITA","CPI","TOT","IDX2015","Q","2003-Q3",81.42307,
"ITA","CPI","TOT","IDX2015","Q","2003-Q4",81.80013,
"ITA","CPI","TOT","IDX2015","Q","2004-Q1",82.26591,
"ITA","CPI","TOT","IDX2015","Q","2004-Q2",82.88696,
"ITA","CPI","TOT","IDX2015","Q","2004-Q3",83.24184,
"ITA","CPI","TOT","IDX2015","Q","2004-Q4",83.41928,
"ITA","CPI","TOT","IDX2015","Q","2005-Q1",83.84071,
"ITA","CPI","TOT","IDX2015","Q","2005-Q2",84.41738,
"ITA","CPI","TOT","IDX2015","Q","2005-Q3",84.92753,
"ITA","CPI","TOT","IDX2015","Q","2005-Q4",85.21587,
"ITA","CPI","TOT","IDX2015","Q","2006-Q1",85.63729,
"ITA","CPI","TOT","IDX2015","Q","2006-Q2",86.30269,
"ITA","CPI","TOT","IDX2015","Q","2006-Q3",86.76847,
"ITA","CPI","TOT","IDX2015","Q","2006-Q4",86.76847,
"ITA","CPI","TOT","IDX2015","Q","2007-Q1",87.12335,
"ITA","CPI","TOT","IDX2015","Q","2007-Q2",87.67786,
"ITA","CPI","TOT","IDX2015","Q","2007-Q3",88.188,
"ITA","CPI","TOT","IDX2015","Q","2007-Q4",88.80904,
"ITA","CPI","TOT","IDX2015","Q","2008-Q1",89.78497,
"ITA","CPI","TOT","IDX2015","Q","2008-Q2",90.80524,
"ITA","CPI","TOT","IDX2015","Q","2008-Q3",91.69245,
"ITA","CPI","TOT","IDX2015","Q","2008-Q4",91.29321,
"ITA","CPI","TOT","IDX2015","Q","2009-Q1",91.11577,
"ITA","CPI","TOT","IDX2015","Q","2009-Q2",91.58155,
"ITA","CPI","TOT","IDX2015","Q","2009-Q3",91.80335,
"ITA","CPI","TOT","IDX2015","Q","2009-Q4",91.89207,
"ITA","CPI","TOT","IDX2015","Q","2010-Q1",92.29131,
"ITA","CPI","TOT","IDX2015","Q","2010-Q2",92.868,
"ITA","CPI","TOT","IDX2015","Q","2010-Q3",93.28941,
"ITA","CPI","TOT","IDX2015","Q","2010-Q4",93.53339,
"ITA","CPI","TOT","IDX2015","Q","2011-Q1",94.44962,
"ITA","CPI","TOT","IDX2015","Q","2011-Q2",95.34884,
"ITA","CPI","TOT","IDX2015","Q","2011-Q3",95.90697,
"ITA","CPI","TOT","IDX2015","Q","2011-Q4",96.62016,
"ITA","CPI","TOT","IDX2015","Q","2012-Q1",97.51938,
"ITA","CPI","TOT","IDX2015","Q","2012-Q2",98.48062,
"ITA","CPI","TOT","IDX2015","Q","2012-Q3",98.94574,
"ITA","CPI","TOT","IDX2015","Q","2012-Q4",99.00775,
"ITA","CPI","TOT","IDX2015","Q","2013-Q1",99.37984,
"ITA","CPI","TOT","IDX2015","Q","2013-Q2",99.62791,
"ITA","CPI","TOT","IDX2015","Q","2013-Q3",100.062,
"ITA","CPI","TOT","IDX2015","Q","2013-Q4",99.68993,
"ITA","CPI","TOT","IDX2015","Q","2014-Q1",99.87597,
"ITA","CPI","TOT","IDX2015","Q","2014-Q2",100.062,
"ITA","CPI","TOT","IDX2015","Q","2014-Q3",100,
"ITA","CPI","TOT","IDX2015","Q","2014-Q4",99.78294,
"ITA","CPI","TOT","IDX2015","Q","2015-Q1",99.62791,
"ITA","CPI","TOT","IDX2015","Q","2015-Q2",100.124,
"ITA","CPI","TOT","IDX2015","Q","2015-Q3",100.186,
"ITA","CPI","TOT","IDX2015","Q","2015-Q4",99.93799,
"ITA","CPI","TOT","IDX2015","Q","2016-Q1",99.53333,
"ITA","CPI","TOT","IDX2015","Q","2016-Q2",99.73333,
"ITA","CPI","TOT","IDX2015","Q","2016-Q3",100.1667,
"ITA","CPI","TOT","IDX2015","Q","2016-Q4",100.0667,
"ITA","CPI","TOT","IDX2015","Q","2017-Q1",100.8667,
"ITA","CPI","TOT","IDX2015","Q","2017-Q2",101.2333,
"ITA","CPI","TOT","IDX2015","Q","2017-Q3",101.3,
"ITA","CPI","TOT","IDX2015","Q","2017-Q4",101,
"ITA","CPI","TOT","IDX2015","Q","2018-Q1",101.6,
"ITA","CPI","TOT","IDX2015","Q","2018-Q2",102.1667,
"ITA","CPI","TOT","IDX2015","Q","2018-Q3",102.8,
"ITA","CPI","TOT","IDX2015","Q","2018-Q4",102.4333,
"ITA","CPI","TOT","IDX2015","Q","2019-Q1",102.5667,
"ITA","CPI","TOT","IDX2015","Q","2019-Q2",103.0333,
"ITA","CPI","TOT","IDX2015","Q","2019-Q3",103.1667,
"ITA","CPI","TOT","IDX2015","Q","2019-Q4",102.7333,
"ITA","CPI","TOT","IDX2015","Q","2020-Q1",102.8667,
"ITA","CPI","TOT","IDX2015","Q","2020-Q2",102.9,
"ITA","CPI","TOT","IDX2015","Q","2020-Q3",102.6667,
"ITA","CPI","TOT","IDX2015","Q","2020-Q4",102.5,
"ITA","CPI","TOT","IDX2015","Q","2021-Q1",103.4667,
"ITA","CPI","TOT","IDX2015","Q","2021-Q2",104.1333,
"ITA","CPI","TOT","IDX2015","Q","2021-Q3",104.9,
"ITA","CPI","TOT","IDX2015","Q","2021-Q4",106.1333,
"JPN","CPI","TOT","IDX2015","Q","2000-Q1",99.02435,
"JPN","CPI","TOT","IDX2015","Q","2000-Q2",99.2619,
"JPN","CPI","TOT","IDX2015","Q","2000-Q3",99.02435,
"JPN","CPI","TOT","IDX2015","Q","2000-Q4",98.8886,
"JPN","CPI","TOT","IDX2015","Q","2001-Q1",98.61712,
"JPN","CPI","TOT","IDX2015","Q","2001-Q2",98.54925,
"JPN","CPI","TOT","IDX2015","Q","2001-Q3",98.3117,
"JPN","CPI","TOT","IDX2015","Q","2001-Q4",97.97234,
"JPN","CPI","TOT","IDX2015","Q","2002-Q1",97.25969,
"JPN","CPI","TOT","IDX2015","Q","2002-Q2",97.70086,
"JPN","CPI","TOT","IDX2015","Q","2002-Q3",97.53118,
"JPN","CPI","TOT","IDX2015","Q","2002-Q4",97.42937,
"JPN","CPI","TOT","IDX2015","Q","2003-Q1",97.02214,
"JPN","CPI","TOT","IDX2015","Q","2003-Q2",97.46331,
"JPN","CPI","TOT","IDX2015","Q","2003-Q3",97.29362,
"JPN","CPI","TOT","IDX2015","Q","2003-Q4",97.12395,
"JPN","CPI","TOT","IDX2015","Q","2004-Q1",96.8864,
"JPN","CPI","TOT","IDX2015","Q","2004-Q2",97.15788,
"JPN","CPI","TOT","IDX2015","Q","2004-Q3",97.19182,
"JPN","CPI","TOT","IDX2015","Q","2004-Q4",97.63299,
"JPN","CPI","TOT","IDX2015","Q","2005-Q1",96.92033,
"JPN","CPI","TOT","IDX2015","Q","2005-Q2",97.05608,
"JPN","CPI","TOT","IDX2015","Q","2005-Q3",96.8864,
"JPN","CPI","TOT","IDX2015","Q","2005-Q4",96.8864,
"JPN","CPI","TOT","IDX2015","Q","2006-Q1",96.78459,
"JPN","CPI","TOT","IDX2015","Q","2006-Q2",97.22575,
"JPN","CPI","TOT","IDX2015","Q","2006-Q3",97.49725,
"JPN","CPI","TOT","IDX2015","Q","2006-Q4",97.22575,
"JPN","CPI","TOT","IDX2015","Q","2007-Q1",96.68279,
"JPN","CPI","TOT","IDX2015","Q","2007-Q2",97.15788,
"JPN","CPI","TOT","IDX2015","Q","2007-Q3",97.3615,
"JPN","CPI","TOT","IDX2015","Q","2007-Q4",97.70086,
"JPN","CPI","TOT","IDX2015","Q","2008-Q1",97.63299,
"JPN","CPI","TOT","IDX2015","Q","2008-Q2",98.44744,
"JPN","CPI","TOT","IDX2015","Q","2008-Q3",99.46552,
"JPN","CPI","TOT","IDX2015","Q","2008-Q4",98.71893,
"JPN","CPI","TOT","IDX2015","Q","2009-Q1",97.53118,
"JPN","CPI","TOT","IDX2015","Q","2009-Q2",97.53118,
"JPN","CPI","TOT","IDX2015","Q","2009-Q3",97.22575,
"JPN","CPI","TOT","IDX2015","Q","2009-Q4",96.71672,
"JPN","CPI","TOT","IDX2015","Q","2010-Q1",96.68279,
"JPN","CPI","TOT","IDX2015","Q","2010-Q2",96.75066,
"JPN","CPI","TOT","IDX2015","Q","2010-Q3",96.24162,
"JPN","CPI","TOT","IDX2015","Q","2010-Q4",96.44524,
"JPN","CPI","TOT","IDX2015","Q","2011-Q1",96.17375,
"JPN","CPI","TOT","IDX2015","Q","2011-Q2",96.37737,
"JPN","CPI","TOT","IDX2015","Q","2011-Q3",96.37737,
"JPN","CPI","TOT","IDX2015","Q","2011-Q4",96.13982,
"JPN","CPI","TOT","IDX2015","Q","2012-Q1",96.47917,
"JPN","CPI","TOT","IDX2015","Q","2012-Q2",96.54704,
"JPN","CPI","TOT","IDX2015","Q","2012-Q3",95.97014,
"JPN","CPI","TOT","IDX2015","Q","2012-Q4",95.90227,
"JPN","CPI","TOT","IDX2015","Q","2013-Q1",95.8344,
"JPN","CPI","TOT","IDX2015","Q","2013-Q2",96.27556,
"JPN","CPI","TOT","IDX2015","Q","2013-Q3",96.81853,
"JPN","CPI","TOT","IDX2015","Q","2013-Q4",97.25969,
"JPN","CPI","TOT","IDX2015","Q","2014-Q1",97.29362,
"JPN","CPI","TOT","IDX2015","Q","2014-Q2",99.70306,
"JPN","CPI","TOT","IDX2015","Q","2014-Q3",100.0764,
"JPN","CPI","TOT","IDX2015","Q","2014-Q4",99.77094,
"JPN","CPI","TOT","IDX2015","Q","2015-Q1",99.53339,
"JPN","CPI","TOT","IDX2015","Q","2015-Q2",100.28,
"JPN","CPI","TOT","IDX2015","Q","2015-Q3",100.1782,
"JPN","CPI","TOT","IDX2015","Q","2015-Q4",100.0085,
"JPN","CPI","TOT","IDX2015","Q","2016-Q1",99.56732,
"JPN","CPI","TOT","IDX2015","Q","2016-Q2",99.90668,
"JPN","CPI","TOT","IDX2015","Q","2016-Q3",99.70306,
"JPN","CPI","TOT","IDX2015","Q","2016-Q4",100.3139,
"JPN","CPI","TOT","IDX2015","Q","2017-Q1",99.90668,
"JPN","CPI","TOT","IDX2015","Q","2017-Q2",100.3139,
"JPN","CPI","TOT","IDX2015","Q","2017-Q3",100.3139,
"JPN","CPI","TOT","IDX2015","Q","2017-Q4",100.8908,
"JPN","CPI","TOT","IDX2015","Q","2018-Q1",101.1962,
"JPN","CPI","TOT","IDX2015","Q","2018-Q2",100.9926,
"JPN","CPI","TOT","IDX2015","Q","2018-Q3",101.4338,
"JPN","CPI","TOT","IDX2015","Q","2018-Q4",101.7731,
"JPN","CPI","TOT","IDX2015","Q","2019-Q1",101.5017,
"JPN","CPI","TOT","IDX2015","Q","2019-Q2",101.7392,
"JPN","CPI","TOT","IDX2015","Q","2019-Q3",101.7731,
"JPN","CPI","TOT","IDX2015","Q","2019-Q4",102.2822,
"JPN","CPI","TOT","IDX2015","Q","2020-Q1",102.1804,
"JPN","CPI","TOT","IDX2015","Q","2020-Q2",101.8749,
"JPN","CPI","TOT","IDX2015","Q","2020-Q3",101.8071,
"JPN","CPI","TOT","IDX2015","Q","2020-Q4",101.332,
"JPN","CPI","TOT","IDX2015","Q","2021-Q1",101.6374,
"JPN","CPI","TOT","IDX2015","Q","2021-Q2",101.1284,
"JPN","CPI","TOT","IDX2015","Q","2021-Q3",101.6374,
"JPN","CPI","TOT","IDX2015","Q","2021-Q4",101.841,
"KOR","CPI","TOT","IDX2015","Q","2000-Q1",66.08447,
"KOR","CPI","TOT","IDX2015","Q","2000-Q2",65.99522,
"KOR","CPI","TOT","IDX2015","Q","2000-Q3",66.88283,
"KOR","CPI","TOT","IDX2015","Q","2000-Q4",67.32629,
"KOR","CPI","TOT","IDX2015","Q","2001-Q1",68.52524,
"KOR","CPI","TOT","IDX2015","Q","2001-Q2",69.3236,
"KOR","CPI","TOT","IDX2015","Q","2001-Q3",69.72278,
"KOR","CPI","TOT","IDX2015","Q","2001-Q4",69.54603,
"KOR","CPI","TOT","IDX2015","Q","2002-Q1",70.25549,
"KOR","CPI","TOT","IDX2015","Q","2002-Q2",71.18738,
"KOR","CPI","TOT","IDX2015","Q","2002-Q3",71.47658,
"KOR","CPI","TOT","IDX2015","Q","2002-Q4",71.85291,
"KOR","CPI","TOT","IDX2015","Q","2003-Q1",73.11828,
"KOR","CPI","TOT","IDX2015","Q","2003-Q2",73.53995,
"KOR","CPI","TOT","IDX2015","Q","2003-Q3",73.74024,
"KOR","CPI","TOT","IDX2015","Q","2003-Q4",74.38329,
"KOR","CPI","TOT","IDX2015","Q","2004-Q1",75.49298,
"KOR","CPI","TOT","IDX2015","Q","2004-Q2",76.04783,
"KOR","CPI","TOT","IDX2015","Q","2004-Q3",76.93474,
"KOR","CPI","TOT","IDX2015","Q","2004-Q4",76.89082,
"KOR","CPI","TOT","IDX2015","Q","2005-Q1",77.9471,
"KOR","CPI","TOT","IDX2015","Q","2005-Q2",78.3129,
"KOR","CPI","TOT","IDX2015","Q","2005-Q3",78.73176,
"KOR","CPI","TOT","IDX2015","Q","2005-Q4",78.78376,
"KOR","CPI","TOT","IDX2015","Q","2006-Q1",79.56877,
"KOR","CPI","TOT","IDX2015","Q","2006-Q2",80.06599,
"KOR","CPI","TOT","IDX2015","Q","2006-Q3",80.71888,
"KOR","CPI","TOT","IDX2015","Q","2006-Q4",80.45779,
"KOR","CPI","TOT","IDX2015","Q","2007-Q1",81.16339,
"KOR","CPI","TOT","IDX2015","Q","2007-Q2",82.02641,
"KOR","CPI","TOT","IDX2015","Q","2007-Q3",82.57598,
"KOR","CPI","TOT","IDX2015","Q","2007-Q4",83.17686,
"KOR","CPI","TOT","IDX2015","Q","2008-Q1",84.24895,
"KOR","CPI","TOT","IDX2015","Q","2008-Q2",86.00065,
"KOR","CPI","TOT","IDX2015","Q","2008-Q3",87.15145,
"KOR","CPI","TOT","IDX2015","Q","2008-Q4",86.91602,
"KOR","CPI","TOT","IDX2015","Q","2009-Q1",87.54396,
"KOR","CPI","TOT","IDX2015","Q","2009-Q2",88.37921,
"KOR","CPI","TOT","IDX2015","Q","2009-Q3",88.87714,
"KOR","CPI","TOT","IDX2015","Q","2009-Q4",89.00786,
"KOR","CPI","TOT","IDX2015","Q","2010-Q1",90.15656,
"KOR","CPI","TOT","IDX2015","Q","2010-Q2",90.73283,
"KOR","CPI","TOT","IDX2015","Q","2010-Q3",91.4314,
"KOR","CPI","TOT","IDX2015","Q","2010-Q4",91.8868,
"KOR","CPI","TOT","IDX2015","Q","2011-Q1",93.61706,
"KOR","CPI","TOT","IDX2015","Q","2011-Q2",94.34585,
"KOR","CPI","TOT","IDX2015","Q","2011-Q3",95.37788,
"KOR","CPI","TOT","IDX2015","Q","2011-Q4",95.52969,
"KOR","CPI","TOT","IDX2015","Q","2012-Q1",96.43732,
"KOR","CPI","TOT","IDX2015","Q","2012-Q2",96.63727,
"KOR","CPI","TOT","IDX2015","Q","2012-Q3",96.91347,
"KOR","CPI","TOT","IDX2015","Q","2012-Q4",97.16857,
"KOR","CPI","TOT","IDX2015","Q","2013-Q1",97.93918,
"KOR","CPI","TOT","IDX2015","Q","2013-Q2",97.81197,
"KOR","CPI","TOT","IDX2015","Q","2013-Q3",98.23716,
"KOR","CPI","TOT","IDX2015","Q","2013-Q4",98.20658,
"KOR","CPI","TOT","IDX2015","Q","2014-Q1",99.0443,
"KOR","CPI","TOT","IDX2015","Q","2014-Q2",99.38445,
"KOR","CPI","TOT","IDX2015","Q","2014-Q3",99.59388,
"KOR","CPI","TOT","IDX2015","Q","2014-Q4",99.17186,
"KOR","CPI","TOT","IDX2015","Q","2015-Q1",99.73409,
"KOR","CPI","TOT","IDX2015","Q","2015-Q2",99.94421,
"KOR","CPI","TOT","IDX2015","Q","2015-Q3",100.2376,
"KOR","CPI","TOT","IDX2015","Q","2015-Q4",100.0841,
"KOR","CPI","TOT","IDX2015","Q","2016-Q1",100.5911,
"KOR","CPI","TOT","IDX2015","Q","2016-Q2",100.784,
"KOR","CPI","TOT","IDX2015","Q","2016-Q3",100.9741,
"KOR","CPI","TOT","IDX2015","Q","2016-Q4",101.5374,
"KOR","CPI","TOT","IDX2015","Q","2017-Q1",102.8042,
"KOR","CPI","TOT","IDX2015","Q","2017-Q2",102.7209,
"KOR","CPI","TOT","IDX2015","Q","2017-Q3",103.2139,
"KOR","CPI","TOT","IDX2015","Q","2017-Q4",103.0006,
"KOR","CPI","TOT","IDX2015","Q","2018-Q1",103.9107,
"KOR","CPI","TOT","IDX2015","Q","2018-Q2",104.254,
"KOR","CPI","TOT","IDX2015","Q","2018-Q3",104.8106,
"KOR","CPI","TOT","IDX2015","Q","2018-Q4",104.8409,
"KOR","CPI","TOT","IDX2015","Q","2019-Q1",104.4744,
"KOR","CPI","TOT","IDX2015","Q","2019-Q2",104.934,
"KOR","CPI","TOT","IDX2015","Q","2019-Q3",104.8574,
"KOR","CPI","TOT","IDX2015","Q","2019-Q4",105.1508,
"KOR","CPI","TOT","IDX2015","Q","2020-Q1",105.4843,
"KOR","CPI","TOT","IDX2015","Q","2020-Q2",104.9431,
"KOR","CPI","TOT","IDX2015","Q","2020-Q3",105.6143,
"KOR","CPI","TOT","IDX2015","Q","2020-Q4",105.6283,
"KOR","CPI","TOT","IDX2015","Q","2021-Q1",106.9847,
"KOR","CPI","TOT","IDX2015","Q","2021-Q2",107.554,
"KOR","CPI","TOT","IDX2015","Q","2021-Q3",108.2919,
"KOR","CPI","TOT","IDX2015","Q","2021-Q4",109.3742,
"LUX","CPI","TOT","IDX2015","Q","2000-Q1",72.19627,
"LUX","CPI","TOT","IDX2015","Q","2000-Q2",73.12427,
"LUX","CPI","TOT","IDX2015","Q","2000-Q3",73.45422,
"LUX","CPI","TOT","IDX2015","Q","2000-Q4",74.46014,
"LUX","CPI","TOT","IDX2015","Q","2001-Q1",74.27912,
"LUX","CPI","TOT","IDX2015","Q","2001-Q2",75.31711,
"LUX","CPI","TOT","IDX2015","Q","2001-Q3",75.47292,
"LUX","CPI","TOT","IDX2015","Q","2001-Q4",75.97702,
"LUX","CPI","TOT","IDX2015","Q","2002-Q1",75.92661,
"LUX","CPI","TOT","IDX2015","Q","2002-Q2",76.76067,
"LUX","CPI","TOT","IDX2015","Q","2002-Q3",76.95084,
"LUX","CPI","TOT","IDX2015","Q","2002-Q4",77.652,
